33.6689377, -98.0867127
33.6690624, -98.0869325
33.6691871, -98.0872117
33.6693117, -98.0874909
33.6694364, -98.0877701
33.6695611, -98.0880493
33.6696857, -98.0883285
33.6698104, -98.0886078
33.6699349, -98.0888868
33.6700597, -98.0891662
33.6701844, -98.0894453
33.6703091, -98.0897245
33.6704337, -98.0900038
33.6705584, -98.090283
33.6706831, -98.0905622
33.6708077, -98.0908414
33.6709324, -98.0911207
33.6710571, -98.0914
33.6711817, -98.0916791
33.6713064, -98.0919584
33.6714311, -98.0922376
33.6715557, -98.0925168
33.6716804, -98.092796
33.6718051, -98.0930752
33.6719297, -98.0933544
33.6720544, -98.0936337
33.6721791, -98.0939129
33.6723037, -98.0941921
33.6724284, -98.0944713
33.672553, -98.0947505
33.6726777, -98.0950297
33.6728024, -98.095309
33.6729269, -98.0955881
33.6730517, -98.0958674
33.6731764, -98.0961466
33.6733011, -98.0964258
33.6734257, -98.096705
33.6735504, -98.0969842
33.6736751, -98.0972635
33.6737997, -98.0975427
33.6739244, -98.0978219
33.6740491, -98.0981011
33.6741737, -98.0983803
33.6742984, -98.0986596
33.6744231, -98.0989388
33.6745477, -98.099218
33.6746724, -98.0994972
33.674797, -98.0997764
33.6749217, -98.1000557
33.6750464, -98.1003349
33.6751709, -98.100614
33.6752957, -98.1008934
33.6754204, -98.1011724
33.6755451, -98.1014516
33.6756697, -98.1017308
33.6757944, -98.10201
33.6759191, -98.1022893
33.6760437, -98.1025685
33.6761684, -98.1028477
33.6762931, -98.103127
33.6764177, -98.1034061
33.6765424, -98.1036854
33.676667, -98.1039646
33.6767917, -98.1042438
33.6769164, -98.104523
33.6770409, -98.1048022
33.6771657, -98.1050815
33.6772904, -98.1053607
33.6774151, -98.1056399
33.6775397, -98.1059191
33.6776644, -98.1061984
33.6777891, -98.1064776
33.6779137, -98.1067568
33.6780384, -98.107036
33.678163, -98.1073153
33.6782877, -98.1075945
33.6784124, -98.1078737
33.6785369, -98.1081529
33.6786617, -98.1084321
33.6787864, -98.1087113
33.678911, -98.1089906
33.6790357, -98.1092698
33.6791604, -98.109549
33.6792849, -98.1098282
33.6794097, -98.1101075
33.6795344, -98.1103867
33.6796591, -98.1106659
33.6797837, -98.1109451
33.6799084, -98.1112244
33.680033, -98.1115036
33.6801577, -98.1117828
33.6802824, -98.112062
33.680407, -98.1123413
33.6805317, -98.1126205
33.6806564, -98.1128997
33.6807809, -98.1131789
33.6809057, -98.1134582
33.6810304, -98.1137374
33.6811551, -98.1140166
33.6812797, -98.1142958
33.6814044, -98.1145751
33.681529, -98.1148543
33.6816537, -98.1151335
33.6817784, -98.1154127
33.6819029, -98.1156919
33.6820277, -98.1159712
33.6821524, -98.1162504
33.6822771, -98.1165296
33.6824017, -98.1168088
33.6825264, -98.1170881
33.682651, -98.1173673
33.6827757, -98.1176465
33.6829004, -98.1179258
33.683025, -98.118205
33.6831497, -98.1184842
33.6832744, -98.1187634
33.6833989, -98.1190427
33.6835237, -98.1193219
33.6836484, -98.1196011
33.683773, -98.1198803
33.6838977, -98.1201596
33.6840224, -98.1204388
33.6841469, -98.120718
33.6842717, -98.1209973
33.6843964, -98.1212765
33.684521, -98.1215557
33.6846457, -98.1218349
33.6847704, -98.1221142
33.6848949, -98.1223934
33.6850197, -98.1226726
33.6851444, -98.1229519
33.6852691, -98.1232311
33.6853937, -98.1235103
33.6855184, -98.1237895
33.685643, -98.1240688
33.6857677, -98.124348
33.6858924, -98.1246272
33.6860169, -98.1249065
